5062052238935318912 39.296911 -35.445909 1 1    0.61  0.69  -1.66  0.09 0.000 0.000 0.000 0.000 0.000 0.000
5062052303356490496 39.271828 -35.470496 1 1  181.53  1.68  -2.42  0.58 0.000 0.000 0.000 0.000 0.000 0.000
5062052681313613440 39.366044 -35.469280 1 1  121.31  2.32  -1.23  0.94 0.000 0.000 0.000 0.000 0.000 0.000
5062052715673353984 39.393692 -35.463386 1 1   93.16  1.54  -1.50  0.28 0.000 0.000 0.000 0.000 0.000 0.000
5062052818752573952 39.399119 -35.448451 1 1   68.98  1.34  -1.87  0.72 1.000 1.000 1.000 0.000 0.000 0.000
5062053162349961344 39.436051 -35.436950 1 1  114.05  1.58  -0.11  0.52 0.000 0.000 0.000 0.000 0.000 0.000
5062053407167324288 39.402306 -35.419361 1 1   96.66  1.84  -2.61  0.63 0.955 0.940 0.966 0.000 0.000 0.000
5062053780825257472 39.328197 -35.418917 1 1  132.00  0.91  -0.68  0.15 0.000 0.000 0.000 0.000 0.000 0.000
5062053986983689984 39.324924 -35.412272 1 1  138.09  4.67  -2.22  0.87 0.000 0.000 0.000 0.000 0.000 0.000
5062055773690095744 39.609954 -35.389745 1 1   27.86  0.95  -1.03  0.25 0.000 0.000 0.000 0.000 0.000 0.000
5062055876769290496 39.514666 -35.446130 1 1  188.91  2.01  -0.98  0.55 0.000 0.000 0.000 0.000 0.000 0.000
5062056220366685440 39.479763 -35.412782 1 1  351.82  2.49  -0.72  0.77 0.000 0.000 0.000 0.000 0.000 0.000
5062056289086166144 39.505059 -35.402432 1 1   11.45  0.67  -0.48  0.09 0.000 0.000 0.000 0.000 0.000 0.000
5062056327744205312 39.516064 -35.386040 1 1   78.76  1.45  -1.93  0.75 1.000 1.000 1.000 0.000 0.000 0.000
5062056396463674368 39.506709 -35.386229 1 1   52.13  0.67  -1.32  0.05 1.000 1.000 1.000 0.000 0.000 0.000
5062057182439377280 39.649909 -35.371211 1 1   66.06  0.79  -2.59  0.10 1.000 1.000 1.000 0.000 0.000 0.000
5062057800914693888 39.661795 -35.329729 1 1   47.05  1.36  -1.06  0.50 1.000 1.000 1.000 0.000 0.000 0.000
5062058728627653632 39.632648 -35.284696 1 1   65.07  1.20  -0.92  0.32 1.000 1.000 1.000 0.000 0.000 0.000
5062058762987393536 39.660821 -35.283608 1 1   41.88  1.02  -1.23  0.28 1.000 1.000 1.000 0.000 0.000 0.000
5062058934786093056 39.626165 -35.267839 1 1   45.87  1.95  -1.98  0.90 1.000 1.000 1.000 0.000 0.000 0.000
5062058973444026240 39.604233 -35.274394 1 1   64.67  1.94  -0.35  0.97 1.000 1.000 1.000 0.000 0.000 0.000
5062059381462635648 39.467443 -35.362390 1 1   65.30  2.14  -1.46  0.85 0.000 0.000 0.000 0.000 0.000 0.000
5062059488840108800 39.455207 -35.371531 1 1   61.41  1.52  -1.99  0.73 1.000 1.000 1.000 0.000 0.000 0.000
5062059866794439296 39.524988 -35.327219 1 1   54.70  1.73  -1.01  0.92 1.000 0.999 1.000 0.000 0.000 0.000
5062059999937951104 39.485116 -35.322373 1 1   59.96  1.29  -1.19  0.53 1.000 1.000 1.000 0.000 0.000 0.000
